PacketType, SequenceNumber, listener,SrcNodeId, SNR, SignalPower,NoisePower,PacketSize,ChannelFreqMhz,MpduRefNumber,StaId
ARP,20480,33,2,23.8492,-69.7029,-93.5521,64,2412,32767,65535
ARP,20480,25,2,23.7269,-69.8251,-93.5521,64,2412,32767,65535
ARP,20480,29,2,18.0921,-75.46,-93.5521,64,2412,32767,65535
ARP,20480,49,2,17.6581,-75.8939,-93.5521,64,2412,32767,65535
ARP,20480,12,2,17.0991,-76.453,-93.5521,64,2412,32767,65535
ARP,20480,23,2,17.0361,-76.516,-93.5521,64,2412,32767,65535
ARP,20480,15,2,16.691,-76.8611,-93.5521,64,2412,32767,65535
ARP,20480,14,2,16.5601,-76.9919,-93.5521,64,2412,32767,65535
ARP,20480,32,2,15.8375,-77.7145,-93.5521,64,2412,32767,65535
ARP,20480,30,2,15.5343,-78.0178,-93.5521,64,2412,32767,65535
ARP,20480,3,2,14.1014,-79.4507,-93.5521,64,2412,32767,65535
ARP,20480,26,2,14.0895,-79.4626,-93.5521,64,2412,32767,65535
ARP,20480,17,2,12.9315,-80.6206,-93.5521,64,2412,32767,65535
ARP,20480,38,2,12.9264,-80.6257,-93.5521,64,2412,32767,65535
ARP,20480,40,2,12.7689,-80.7832,-93.5521,64,2412,32767,65535
ARP,20480,10,2,12.3267,-81.2253,-93.5521,64,2412,32767,65535
ARP,20480,19,2,12.184,-81.3681,-93.5521,64,2412,32767,65535
ARP,20480,6,2,12.1516,-81.4004,-93.5521,64,2412,32767,65535
ARP,20480,20,2,12.0796,-81.4725,-93.5521,64,2412,32767,65535
ARP,20480,44,2,11.7813,-81.7707,-93.5521,64,2412,32767,65535
ARP,20480,9,2,11.6646,-81.8874,-93.5521,64,2412,32767,65535
ADOV,0,25,1,21.7985,-71.7536,-93.5521,14,2412,32767,65535
ADOV,0,40,1,21.5039,-72.0482,-93.5521,14,2412,32767,65535
ADOV,0,14,1,19.3873,-74.1648,-93.5521,14,2412,32767,65535
ADOV,0,23,1,17.5615,-75.9906,-93.5521,14,2412,32767,65535
ADOV,0,1,1,16.691,-76.8611,-93.5521,14,2412,32767,65535
ADOV,0,34,1,16.1298,-77.4222,-93.5521,14,2412,32767,65535
ADOV,0,9,1,14.2189,-79.3331,-93.5521,14,2412,32767,65535
ADOV,0,33,1,13.8438,-79.7083,-93.5521,14,2412,32767,65535
ADOV,0,30,1,13.1085,-80.4436,-93.5521,14,2412,32767,65535
ADOV,0,38,1,13.1234,-80.4287,-93.5521,14,2412,32767,65535
ADOV,0,4,1,12.9736,-80.5785,-93.5521,14,2412,32767,65535
ADOV,0,36,1,12.4015,-81.1505,-93.5521,14,2412,32767,65535
ADOV,0,13,1,12.3071,-81.245,-93.5521,14,2412,32767,65535
ADOV,0,6,1,11.8759,-81.6762,-93.5521,14,2412,32767,65535
ADOV,0,22,1,11.8048,-81.7473,-93.5521,14,2412,32767,65535
ADOV,0,29,1,11.7278,-81.8243,-93.5521,14,2412,32767,65535
ADOV,0,16,1,11.5723,-81.9797,-93.5521,14,2412,32767,65535
UDP,8192,25,16,21.7985,-71.7536,-93.5521,100,2412,32767,65535
UDP,8192,40,16,21.5039,-72.0482,-93.5521,100,2412,32767,65535
UDP,8192,14,16,19.3873,-74.1648,-93.5521,100,2412,32767,65535
UDP,8192,23,16,17.5615,-75.9906,-93.5521,100,2412,32767,65535
UDP,8192,1,16,16.691,-76.8611,-93.5521,100,2412,32767,65535
UDP,8192,34,16,16.1298,-77.4222,-93.5521,100,2412,32767,65535
UDP,8192,9,16,14.2189,-79.3331,-93.5521,100,2412,32767,65535
UDP,8192,33,16,13.8438,-79.7083,-93.5521,100,2412,32767,65535
UDP,8192,30,16,13.1085,-80.4436,-93.5521,100,2412,32767,65535
UDP,8192,38,16,13.1234,-80.4287,-93.5521,100,2412,32767,65535
UDP,8192,4,16,12.9736,-80.5785,-93.5521,100,2412,32767,65535
UDP,8192,36,16,12.4015,-81.1505,-93.5521,100,2412,32767,65535
UDP,8192,13,16,12.3071,-81.245,-93.5521,100,2412,32767,65535
UDP,8192,6,16,11.8759,-81.6762,-93.5521,100,2412,32767,65535
UDP,8192,22,16,11.8048,-81.7473,-93.5521,100,2412,32767,65535
UDP,8192,29,16,11.7278,-81.8243,-93.5521,100,2412,32767,65535
UDP,8192,16,16,11.5723,-81.9797,-93.5521,100,2412,32767,65535
ADOV,0,34,1,24.8706,-68.6814,-93.5521,14,2412,32767,65535
ADOV,0,33,1,23.8492,-69.7029,-93.5521,14,2412,32767,65535
ADOV,0,25,1,23.7269,-69.8251,-93.5521,14,2412,32767,65535
ADOV,0,29,1,18.0921,-75.46,-93.5521,14,2412,32767,65535
ADOV,0,49,1,17.6581,-75.8939,-93.5521,14,2412,32767,65535
ADOV,0,12,1,17.0991,-76.453,-93.5521,14,2412,32767,65535
ADOV,0,23,1,17.0361,-76.516,-93.5521,14,2412,32767,65535
ADOV,0,15,1,16.691,-76.8611,-93.5521,14,2412,32767,65535
ADOV,0,14,1,16.5601,-76.9919,-93.5521,14,2412,32767,65535
ADOV,0,32,1,15.8375,-77.7145,-93.5521,14,2412,32767,65535
ADOV,0,30,1,15.5343,-78.0178,-93.5521,14,2412,32767,65535
ADOV,0,3,1,14.1014,-79.4507,-93.5521,14,2412,32767,65535
ADOV,0,26,1,14.0895,-79.4626,-93.5521,14,2412,32767,65535
ADOV,0,17,1,12.9315,-80.6206,-93.5521,14,2412,32767,65535
ADOV,0,38,1,12.9264,-80.6257,-93.5521,14,2412,32767,65535
ADOV,0,40,1,12.7689,-80.7832,-93.5521,14,2412,32767,65535
ADOV,0,10,1,12.3267,-81.2253,-93.5521,14,2412,32767,65535
ADOV,0,19,1,12.184,-81.3681,-93.5521,14,2412,32767,65535
ADOV,0,6,1,12.1516,-81.4004,-93.5521,14,2412,32767,65535
ADOV,0,20,1,12.0796,-81.4725,-93.5521,14,2412,32767,65535
ADOV,0,44,1,11.7813,-81.7707,-93.5521,14,2412,32767,65535
ADOV,0,9,1,11.6646,-81.8874,-93.5521,14,2412,32767,65535
ARP,4096,7,7,19.4406,-67.0731,-86.5138,64,2412,32767,65535
ARP,4096,13,7,17.0212,-68.8428,-85.864,64,2412,32767,65535
ARP,4096,21,7,14.5405,-72.4354,-86.9759,64,2412,32767,65535
ARP,4096,5,7,12.431,-74.2415,-86.6725,64,2412,32767,65535
ARP,4096,9,7,9.62223,-75.5863,-85.2085,64,2412,32767,65535
ARP,4096,46,7,10.3026,-76.1796,-86.4822,64,2412,32767,65535
ARP,4096,18,7,9.20172,-78.7649,-87.9666,64,2412,32767,65535
ARP,4096,19,7,6.62051,-79.4904,-86.1109,64,2412,32767,65535
ARP,4096,50,7,7.66235,-80.6957,-88.3581,64,2412,32767,65535
ARP,4096,33,7,1.25467,-80.9238,-82.1785,64,2412,32767,65535
ARP,4096,29,7,2.61648,-80.9862,-83.6026,64,2412,32767,65535
ARP,4096,25,7,-1.15349,-81.0819,-79.9284,64,2412,32767,65535
ARP,4096,11,7,5.16037,-81.1922,-86.3525,64,2412,32767,65535
ARP,4096,49,7,2.35273,-81.3124,-83.6651,64,2412,32767,65535
ARP,4096,1,7,-0.990648,-81.4004,-80.4098,64,2412,32767,65535
ARP,4096,15,7,-1.45407,-81.6762,-80.2221,64,2412,32767,65535
ARP,4096,43,39,21.3857,-72.1663,-93.5521,64,2412,32767,65535
ARP,4096,16,39,21.2662,-72.2858,-93.5521,64,2412,32767,65535
ARP,4096,22,39,21.1856,-72.3664,-93.5521,64,2412,32767,65535
ARP,4096,30,39,20.8784,-72.6737,-93.5521,64,2412,32767,65535
ARP,4096,23,39,20.382,-73.1701,-93.5521,64,2412,32767,65535
ARP,4096,45,39,20.2573,-73.2948,-93.5521,64,2412,32767,65535
ARP,4096,14,39,18.8858,-74.6662,-93.5521,64,2412,32767,65535
ARP,4096,42,39,18.3398,-75.2123,-93.5521,64,2412,32767,65535
ARP,4096,4,39,16.1594,-77.3927,-93.5521,64,2412,32767,65535
ARP,4096,48,39,15.2934,-78.2586,-93.5521,64,2412,32767,65535
ARP,4096,34,39,15.2276,-78.3244,-93.5521,64,2412,32767,65535
ARP,4096,27,39,13.3742,-80.1779,-93.5521,64,2412,32767,65535
ARP,4096,20,39,12.0006,-81.5515,-93.5521,64,2412,32767,65535
ARP,4096,8,39,11.9627,-81.5893,-93.5521,64,2412,32767,65535
ARP,24576,34,2,24.8706,-68.6814,-93.5521,64,2412,32767,65535
ARP,24576,33,2,23.8492,-69.7029,-93.5521,64,2412,32767,65535
ARP,24576,25,2,23.7269,-69.8251,-93.5521,64,2412,32767,65535
ARP,24576,29,2,18.0921,-75.46,-93.5521,64,2412,32767,65535
ARP,24576,49,2,17.6581,-75.8939,-93.5521,64,2412,32767,65535
ARP,24576,12,2,17.0991,-76.453,-93.5521,64,2412,32767,65535
ARP,24576,23,2,17.0361,-76.516,-93.5521,64,2412,32767,65535
ARP,24576,15,2,16.691,-76.8611,-93.5521,64,2412,32767,65535
ARP,24576,14,2,16.5601,-76.9919,-93.5521,64,2412,32767,65535
ARP,24576,32,2,15.8375,-77.7145,-93.5521,64,2412,32767,65535
ARP,24576,30,2,15.5343,-78.0178,-93.5521,64,2412,32767,65535
ARP,24576,3,2,14.1014,-79.4507,-93.5521,64,2412,32767,65535
ARP,24576,26,2,14.0895,-79.4626,-93.5521,64,2412,32767,65535
ARP,24576,17,2,12.9315,-80.6206,-93.5521,64,2412,32767,65535
ARP,24576,38,2,12.9264,-80.6257,-93.5521,64,2412,32767,65535
ARP,24576,40,2,12.7689,-80.7832,-93.5521,64,2412,32767,65535
ARP,24576,10,2,12.3267,-81.2253,-93.5521,64,2412,32767,65535
ARP,24576,19,2,12.184,-81.3681,-93.5521,64,2412,32767,65535
ARP,24576,6,2,12.1516,-81.4004,-93.5521,64,2412,32767,65535
ARP,24576,20,2,12.0796,-81.4725,-93.5521,64,2412,32767,65535
ARP,24576,44,2,11.7813,-81.7707,-93.5521,64,2412,32767,65535
ARP,24576,9,2,11.6646,-81.8874,-93.5521,64,2412,32767,65535
ADOV,0,1,1,23.7269,-69.8251,-93.5521,14,2412,32767,65535
ADOV,0,15,1,21.7985,-71.7536,-93.5521,14,2412,32767,65535
ADOV,0,34,1,21.219,-72.3331,-93.5521,14,2412,32767,65535
ADOV,0,14,1,19.0556,-74.4965,-93.5521,14,2412,32767,65535
ADOV,0,23,1,18.576,-74.9761,-93.5521,14,2412,32767,65535
ADOV,0,33,1,18.1713,-75.3808,-93.5521,14,2412,32767,65535
ADOV,0,40,1,15.6462,-77.9058,-93.5521,14,2412,32767,65535
ADOV,0,30,1,14.8766,-78.6755,-93.5521,14,2412,32767,65535
ADOV,0,29,1,14.8188,-78.7333,-93.5521,14,2412,32767,65535
ADOV,0,49,1,14.4541,-79.0979,-93.5521,14,2412,32767,65535
ADOV,0,12,1,13.8427,-79.7094,-93.5521,14,2412,32767,65535
ADOV,0,38,1,13.4309,-80.1211,-93.5521,14,2412,32767,65535
ADOV,0,32,1,13.3015,-80.2506,-93.5521,14,2412,32767,65535
ADOV,0,9,1,13.1197,-80.4323,-93.5521,14,2412,32767,65535
ADOV,0,6,1,12.4702,-81.0819,-93.5521,14,2412,32767,65535
ADOV,0,13,1,12.2234,-81.3286,-93.5521,14,2412,32767,65535
ADOV,0,26,1,11.813,-81.739,-93.5521,14,2412,32767,65535
ADOV,0,3,1,11.703,-81.8491,-93.5521,14,2412,32767,65535
UDP,8192,23,15,18.1512,-63.6076,-81.7588,100,2412,32767,65535
UDP,8192,15,15,8.66841,-74.1648,-82.8332,100,2412,32767,65535
UDP,8192,25,15,6.74284,-74.4965,-81.2393,100,2412,32767,65535
UDP,8192,38,15,7.69951,-74.6662,-82.3657,100,2412,32767,65535
UDP,8192,34,15,4.7624,-74.8933,-79.6557,100,2412,32767,65535
UDP,8192,30,15,4.61881,-75.591,-80.2098,100,2412,32767,65535
UDP,8192,1,15,2.69778,-76.9919,-79.6897,100,2412,32767,65535
UDP,8192,40,15,7.13623,-77.0375,-84.1738,100,2412,32767,65535
UDP,8192,22,15,6.16057,-77.7764,-83.9369,100,2412,32767,65535
UDP,8192,4,15,6.8585,-77.8972,-84.7557,100,2412,32767,65535
UDP,8192,16,15,5.84833,-78.056,-83.9044,100,2412,32767,65535
UDP,8192,43,15,4.37314,-79.1694,-83.5426,100,2412,32767,65535
UDP,8192,42,15,4.60491,-79.7744,-84.3793,100,2412,32767,65535
UDP,8192,45,15,2.85521,-80.0279,-82.8831,100,2412,32767,65535
UDP,8192,33,15,-1.73557,-80.0863,-78.3507,100,2412,32767,65535
UDP,8192,32,15,-6.28182,-80.8968,-74.615,100,2412,32767,65535
UDP,8192,12,15,-6.79355,-81.5221,-74.7286,100,2412,32767,65535
ADOV,0,34,1,10.9743,-68.6814,-79.6557,14,2412,32767,65535
ADOV,0,33,1,8.64787,-69.7029,-78.3507,14,2412,32767,65535
ADOV,0,25,1,11.4142,-69.8251,-81.2393,14,2412,32767,65535
ADOV,0,23,1,5.2428,-76.516,-81.7588,14,2412,32767,65535
ADOV,0,15,1,5.97213,-76.8611,-82.8332,14,2412,32767,65535
ADOV,0,14,1,5.29133,-76.9919,-82.2833,14,2412,32767,65535
UDP,4096,10,25,14.407,-64.5725,-78.9795,84,2412,32767,65535
UDP,4096,47,32,13.5932,-66.1419,-79.7351,84,2412,32767,65535
UDP,4096,3,25,7.86764,-70.6561,-78.5237,84,2412,32767,65535
UDP,4096,2,25,6.70713,-71.4941,-78.2012,84,2412,32767,65535
UDP,4096,39,32,4.80939,-73.7495,-78.5589,84,2412,32767,65535
UDP,4096,20,25,6.2516,-74.3481,-80.5997,84,2412,32767,65535
UDP,4096,11,32,5.8331,-74.4052,-80.2383,84,2412,32767,65535
UDP,4096,28,25,7.31567,-74.8184,-82.134,84,2412,32767,65535
UDP,4096,8,25,4.99032,-76.334,-81.3243,84,2412,32767,65535
UDP,4096,35,25,5.63856,-76.7331,-82.3717,84,2412,32767,65535
UDP,4096,19,32,2.80856,-77.2278,-80.0363,84,2412,32767,65535
UDP,4096,41,25,5.07826,-77.2726,-82.3509,84,2412,32767,65535
UDP,12288,1,26,23.7269,-69.8251,-93.5521,100,2412,32767,65535
UDP,12288,15,26,21.7985,-71.7536,-93.5521,100,2412,32767,65535
UDP,12288,34,26,21.219,-72.3331,-93.5521,100,2412,32767,65535
UDP,12288,14,26,19.0556,-74.4965,-93.5521,100,2412,32767,65535
UDP,12288,23,26,18.576,-74.9761,-93.5521,100,2412,32767,65535
UDP,12288,40,26,15.6462,-77.9058,-93.5521,100,2412,32767,65535
ADOV,0,34,1,24.8706,-68.6814,-93.5521,14,2412,32767,65535
ADOV,0,33,1,23.8492,-69.7029,-93.5521,14,2412,32767,65535
ADOV,0,25,1,23.7269,-69.8251,-93.5521,14,2412,32767,65535
ADOV,0,29,1,18.0921,-75.46,-93.5521,14,2412,32767,65535
ADOV,0,49,1,17.6581,-75.8939,-93.5521,14,2412,32767,65535
ADOV,0,12,1,17.0991,-76.453,-93.5521,14,2412,32767,65535
ADOV,0,23,1,17.0361,-76.516,-93.5521,14,2412,32767,65535
ADOV,0,15,1,16.691,-76.8611,-93.5521,14,2412,32767,65535
ADOV,0,14,1,16.5601,-76.9919,-93.5521,14,2412,32767,65535
ADOV,0,32,1,15.8375,-77.7145,-93.5521,14,2412,32767,65535
ADOV,0,30,1,15.5343,-78.0178,-93.5521,14,2412,32767,65535
ADOV,0,3,1,14.1014,-79.4507,-93.5521,14,2412,32767,65535
ADOV,0,26,1,14.0895,-79.4626,-93.5521,14,2412,32767,65535
ADOV,0,17,1,12.9315,-80.6206,-93.5521,14,2412,32767,65535
ADOV,0,38,1,12.9264,-80.6257,-93.5521,14,2412,32767,65535
ADOV,0,40,1,12.7689,-80.7832,-93.5521,14,2412,32767,65535
ADOV,0,10,1,12.3267,-81.2253,-93.5521,14,2412,32767,65535
ADOV,0,19,1,12.184,-81.3681,-93.5521,14,2412,32767,65535
ADOV,0,6,1,12.1516,-81.4004,-93.5521,14,2412,32767,65535
ADOV,0,20,1,12.0796,-81.4725,-93.5521,14,2412,32767,65535
ADOV,0,44,1,11.7813,-81.7707,-93.5521,14,2412,32767,65535
ADOV,0,9,1,11.6646,-81.8874,-93.5521,14,2412,32767,65535
ARP,4096,1,35,24.8706,-68.6814,-93.5521,64,2412,32767,65535
ARP,4096,25,35,21.219,-72.3331,-93.5521,64,2412,32767,65535
ARP,4096,23,35,20.1133,-73.4388,-93.5521,64,2412,32767,65535
ARP,4096,33,35,19.3911,-74.1609,-93.5521,64,2412,32767,65535
ARP,4096,30,35,19.1608,-74.3913,-93.5521,64,2412,32767,65535
ARP,4096,14,35,18.6587,-74.8933,-93.5521,64,2412,32767,65535
ARP,4096,32,35,17.5118,-76.0403,-93.5521,64,2412,32767,65535
ARP,4096,12,35,17.3456,-76.2065,-93.5521,64,2412,32767,65535
ARP,4096,15,35,16.1298,-77.4222,-93.5521,64,2412,32767,65535
ARP,4096,29,35,15.6968,-77.8553,-93.5521,64,2412,32767,65535
ARP,4096,49,35,15.495,-78.0571,-93.5521,64,2412,32767,65535
ARP,4096,38,35,15.2276,-78.3244,-93.5521,64,2412,32767,65535
ARP,4096,3,35,14.5531,-78.999,-93.5521,64,2412,32767,65535
ARP,4096,20,35,13.4997,-80.0524,-93.5521,64,2412,32767,65535
ARP,4096,26,35,12.7726,-80.7794,-93.5521,64,2412,32767,65535
ARP,4096,10,35,12.6806,-80.8715,-93.5521,64,2412,32767,65535
ARP,4096,40,35,12.6558,-80.8962,-93.5521,64,2412,32767,65535
ARP,4096,8,35,12.4816,-81.0704,-93.5521,64,2412,32767,65535
ARP,4096,17,35,12.3261,-81.226,-93.5521,64,2412,32767,65535
ARP,4096,24,35,11.9915,-81.5606,-93.5521,64,2412,32767,65535
ARP,4096,22,35,11.9657,-81.5863,-93.5521,64,2412,32767,65535
ARP,4096,45,35,11.9313,-81.6208,-93.5521,64,2412,32767,65535
ARP,4096,16,35,11.8915,-81.6606,-93.5521,64,2412,32767,65535
ARP,4096,43,35,11.7747,-81.7774,-93.5521,64,2412,32767,65535
UDP,12288,25,16,21.7985,-71.7536,-93.5521,100,2412,32767,65535
UDP,12288,40,16,21.5039,-72.0482,-93.5521,100,2412,32767,65535
UDP,12288,14,16,19.3873,-74.1648,-93.5521,100,2412,32767,65535
UDP,12288,23,16,17.5615,-75.9906,-93.5521,100,2412,32767,65535
UDP,12288,1,16,16.691,-76.8611,-93.5521,100,2412,32767,65535
UDP,12288,34,16,16.1298,-77.4222,-93.5521,100,2412,32767,65535
UDP,12288,9,16,14.2189,-79.3331,-93.5521,100,2412,32767,65535
UDP,12288,33,16,13.8438,-79.7083,-93.5521,100,2412,32767,65535
UDP,12288,30,16,13.1085,-80.4436,-93.5521,100,2412,32767,65535
UDP,12288,38,16,13.1234,-80.4287,-93.5521,100,2412,32767,65535
UDP,12288,4,16,12.9736,-80.5785,-93.5521,100,2412,32767,65535
UDP,12288,36,16,12.4015,-81.1505,-93.5521,100,2412,32767,65535
UDP,12288,13,16,12.3071,-81.245,-93.5521,100,2412,32767,65535
UDP,12288,6,16,11.8759,-81.6762,-93.5521,100,2412,32767,65535
UDP,12288,22,16,11.8048,-81.7473,-93.5521,100,2412,32767,65535
UDP,12288,29,16,11.7278,-81.8243,-93.5521,100,2412,32767,65535
UDP,12288,16,16,11.5723,-81.9797,-93.5521,100,2412,32767,65535
ADOV,0,34,1,24.8706,-68.6814,-93.5521,14,2412,32767,65535
ADOV,0,33,1,23.8492,-69.7029,-93.5521,14,2412,32767,65535
ADOV,0,25,1,23.7269,-69.8251,-93.5521,14,2412,32767,65535
ADOV,0,29,1,18.0921,-75.46,-93.5521,14,2412,32767,65535
ADOV,0,49,1,17.6581,-75.8939,-93.5521,14,2412,32767,65535
ADOV,0,12,1,17.0991,-76.453,-93.5521,14,2412,32767,65535
ADOV,0,23,1,17.0361,-76.516,-93.5521,14,2412,32767,65535
ADOV,0,15,1,16.691,-76.8611,-93.5521,14,2412,32767,65535
ADOV,0,14,1,16.5601,-76.9919,-93.5521,14,2412,32767,65535
ADOV,0,32,1,15.8375,-77.7145,-93.5521,14,2412,32767,65535
ADOV,0,30,1,15.5343,-78.0178,-93.5521,14,2412,32767,65535
ADOV,0,3,1,14.1014,-79.4507,-93.5521,14,2412,32767,65535
ADOV,0,26,1,14.0895,-79.4626,-93.5521,14,2412,32767,65535
ADOV,0,17,1,12.9315,-80.6206,-93.5521,14,2412,32767,65535
ADOV,0,38,1,12.9264,-80.6257,-93.5521,14,2412,32767,65535
ADOV,0,40,1,12.7689,-80.7832,-93.5521,14,2412,32767,65535
ADOV,0,10,1,12.3267,-81.2253,-93.5521,14,2412,32767,65535
ADOV,0,19,1,12.184,-81.3681,-93.5521,14,2412,32767,65535
ADOV,0,6,1,12.1516,-81.4004,-93.5521,14,2412,32767,65535
ADOV,0,20,1,12.0796,-81.4725,-93.5521,14,2412,32767,65535
ADOV,0,44,1,11.7813,-81.7707,-93.5521,14,2412,32767,65535
ADOV,0,9,1,11.6646,-81.8874,-93.5521,14,2412,32767,65535
UDP,16384,25,16,21.7985,-71.7536,-93.5521,84,2412,32767,65535
UDP,16384,40,16,21.5039,-72.0482,-93.5521,84,2412,32767,65535
UDP,16384,14,16,19.3873,-74.1648,-93.5521,84,2412,32767,65535
UDP,16384,23,16,17.5615,-75.9906,-93.5521,84,2412,32767,65535
UDP,16384,1,16,16.691,-76.8611,-93.5521,84,2412,32767,65535
UDP,16384,34,16,16.1298,-77.4222,-93.5521,84,2412,32767,65535
UDP,16384,9,16,14.2189,-79.3331,-93.5521,84,2412,32767,65535
UDP,16384,33,16,13.8438,-79.7083,-93.5521,84,2412,32767,65535
UDP,16384,30,16,13.1085,-80.4436,-93.5521,84,2412,32767,65535
UDP,16384,38,16,13.1234,-80.4287,-93.5521,84,2412,32767,65535
UDP,16384,4,16,12.9736,-80.5785,-93.5521,84,2412,32767,65535
UDP,16384,36,16,12.4015,-81.1505,-93.5521,84,2412,32767,65535
UDP,16384,13,16,12.3071,-81.245,-93.5521,84,2412,32767,65535
UDP,16384,6,16,11.8759,-81.6762,-93.5521,84,2412,32767,65535
UDP,16384,22,16,11.8048,-81.7473,-93.5521,84,2412,32767,65535
UDP,16384,29,16,11.7278,-81.8243,-93.5521,84,2412,32767,65535
UDP,16384,16,16,11.5723,-81.9797,-93.5521,84,2412,32767,65535
UDP,20480,25,16,21.7985,-71.7536,-93.5521,100,2412,32767,65535
UDP,20480,40,16,21.5039,-72.0482,-93.5521,100,2412,32767,65535
UDP,20480,14,16,19.3873,-74.1648,-93.5521,100,2412,32767,65535
UDP,20480,23,16,17.5615,-75.9906,-93.5521,100,2412,32767,65535
UDP,20480,1,16,16.691,-76.8611,-93.5521,100,2412,32767,65535
UDP,20480,34,16,16.1298,-77.4222,-93.5521,100,2412,32767,65535
UDP,20480,9,16,14.2189,-79.3331,-93.5521,100,2412,32767,65535
UDP,20480,33,16,13.8438,-79.7083,-93.5521,100,2412,32767,65535
UDP,20480,30,16,13.1085,-80.4436,-93.5521,100,2412,32767,65535
UDP,20480,38,16,13.1234,-80.4287,-93.5521,100,2412,32767,65535
UDP,20480,4,16,12.9736,-80.5785,-93.5521,100,2412,32767,65535
UDP,20480,36,16,12.4015,-81.1505,-93.5521,100,2412,32767,65535
UDP,20480,13,16,12.3071,-81.245,-93.5521,100,2412,32767,65535
UDP,20480,6,16,11.8759,-81.6762,-93.5521,100,2412,32767,65535
UDP,20480,22,16,11.8048,-81.7473,-93.5521,100,2412,32767,65535
UDP,20480,29,16,11.7278,-81.8243,-93.5521,100,2412,32767,65535
UDP,20480,16,16,11.5723,-81.9797,-93.5521,100,2412,32767,65535
ADOV,0,34,1,24.8706,-68.6814,-93.5521,14,2412,32767,65535
ADOV,0,33,1,23.8492,-69.7029,-93.5521,14,2412,32767,65535
ADOV,0,25,1,23.7269,-69.8251,-93.5521,14,2412,32767,65535
ADOV,0,29,1,18.0921,-75.46,-93.5521,14,2412,32767,65535
ADOV,0,49,1,17.6581,-75.8939,-93.5521,14,2412,32767,65535
ADOV,0,12,1,17.0991,-76.453,-93.5521,14,2412,32767,65535
ADOV,0,23,1,17.0361,-76.516,-93.5521,14,2412,32767,65535
ADOV,0,15,1,16.691,-76.8611,-93.5521,14,2412,32767,65535
ADOV,0,14,1,16.5601,-76.9919,-93.5521,14,2412,32767,65535
ADOV,0,32,1,15.8375,-77.7145,-93.5521,14,2412,32767,65535
ADOV,0,30,1,15.5343,-78.0178,-93.5521,14,2412,32767,65535
ADOV,0,3,1,14.1014,-79.4507,-93.5521,14,2412,32767,65535
ADOV,0,26,1,14.0895,-79.4626,-93.5521,14,2412,32767,65535
ADOV,0,17,1,12.9315,-80.6206,-93.5521,14,2412,32767,65535
ADOV,0,38,1,12.9264,-80.6257,-93.5521,14,2412,32767,65535
ADOV,0,40,1,12.7689,-80.7832,-93.5521,14,2412,32767,65535
ADOV,0,10,1,12.3267,-81.2253,-93.5521,14,2412,32767,65535
ADOV,0,19,1,12.184,-81.3681,-93.5521,14,2412,32767,65535
ADOV,0,6,1,12.1516,-81.4004,-93.5521,14,2412,32767,65535
ADOV,0,20,1,12.0796,-81.4725,-93.5521,14,2412,32767,65535
ADOV,0,44,1,11.7813,-81.7707,-93.5521,14,2412,32767,65535
ADOV,0,9,1,11.6646,-81.8874,-93.5521,14,2412,32767,65535
ARP,28672,34,2,24.8706,-68.6814,-93.5521,64,2412,32767,65535
ARP,28672,33,2,23.8492,-69.7029,-93.5521,64,2412,32767,65535
ARP,28672,25,2,23.7269,-69.8251,-93.5521,64,2412,32767,65535
ARP,28672,29,2,18.0921,-75.46,-93.5521,64,2412,32767,65535
ARP,28672,49,2,17.6581,-75.8939,-93.5521,64,2412,32767,65535
ARP,28672,12,2,17.0991,-76.453,-93.5521,64,2412,32767,65535
ARP,28672,23,2,17.0361,-76.516,-93.5521,64,2412,32767,65535
ARP,28672,15,2,16.691,-76.8611,-93.5521,64,2412,32767,65535
ARP,28672,14,2,16.5601,-76.9919,-93.5521,64,2412,32767,65535
ARP,28672,32,2,15.8375,-77.7145,-93.5521,64,2412,32767,65535
ARP,28672,30,2,15.5343,-78.0178,-93.5521,64,2412,32767,65535
ARP,28672,3,2,14.1014,-79.4507,-93.5521,64,2412,32767,65535
ARP,28672,26,2,14.0895,-79.4626,-93.5521,64,2412,32767,65535
ARP,28672,17,2,12.9315,-80.6206,-93.5521,64,2412,32767,65535
ARP,28672,38,2,12.9264,-80.6257,-93.5521,64,2412,32767,65535
ARP,28672,40,2,12.7689,-80.7832,-93.5521,64,2412,32767,65535
ARP,28672,10,2,12.3267,-81.2253,-93.5521,64,2412,32767,65535
ARP,28672,19,2,12.184,-81.3681,-93.5521,64,2412,32767,65535
ARP,28672,6,2,12.1516,-81.4004,-93.5521,64,2412,32767,65535
ARP,28672,20,2,12.0796,-81.4725,-93.5521,64,2412,32767,65535
ARP,28672,44,2,11.7813,-81.7707,-93.5521,64,2412,32767,65535
ARP,28672,9,2,11.6646,-81.8874,-93.5521,64,2412,32767,65535
ADOV,0,38,1,20.8784,-72.6737,-93.5521,14,2412,32767,65535
ADOV,0,23,1,20.4653,-73.0868,-93.5521,14,2412,32767,65535
ADOV,0,34,1,19.1608,-74.3913,-93.5521,14,2412,32767,65535
ADOV,0,14,1,17.9611,-75.591,-93.5521,14,2412,32767,65535
ADOV,0,32,1,17.0491,-76.503,-93.5521,14,2412,32767,65535
ADOV,0,45,1,16.6399,-76.9121,-93.5521,14,2412,32767,65535
ADOV,0,43,1,15.7231,-77.829,-93.5521,14,2412,32767,65535
